Div,Round,Date,Time,timestamp,Weekday,HomeTeam,AwayTeam,FTHG,FTAG,FTG,FTR,FTHR,FTAR,HTHG,HTAG,HTG,HTR,HTHR,HTAR,Report_url
kosovo-2016-2017,1,2016-08-19,15:00,201608191500,friday,Prishtina KF,KF Llapi,3,1,4,H,W,L,,,,,,,
kosovo-2016-2017,1,2016-08-20,15:00,201608201500,saturday,KF Feronikeli,Besa Pejë,1,2,3,A,L,W,,,,,,,
kosovo-2016-2017,1,2016-08-20,15:00,201608201500,saturday,FK Drenica,KF Liria,2,1,3,H,W,L,,,,,,,
kosovo-2016-2017,1,2016-08-21,15:00,201608211500,sunday,KF Ferizaj,KF Hajvalia,4,0,4,H,W,L,,,,,,,
kosovo-2016-2017,1,2016-08-21,15:00,201608211500,sunday,KF Gjilani,KF Trepça'89,1,2,3,A,L,W,,,,,,,
kosovo-2016-2017,1,2016-08-21,15:00,201608211500,sunday,KF Trepça,Drita Gjilan,0,1,1,A,L,W,,,,,,,
kosovo-2016-2017,2,2016-08-27,15:00,201608271500,saturday,KF Liria,Prishtina KF,1,2,3,A,L,W,,,,,,,
kosovo-2016-2017,2,2016-08-28,15:00,201608281500,sunday,KF Hajvalia,FK Drenica,0,1,1,A,L,W,,,,,,,
kosovo-2016-2017,2,2016-08-28,15:00,201608281500,sunday,KF Gjilani,KF Feronikeli,2,1,3,H,W,L,,,,,,,
kosovo-2016-2017,2,2016-08-28,15:00,201608281500,sunday,Besa Pejë,KF Ferizaj,2,0,2,H,W,L,,,,,,,
kosovo-2016-2017,2,2016-08-28,15:00,201608281500,sunday,KF Llapi,KF Trepça,2,1,3,H,W,L,,,,,,,
kosovo-2016-2017,2,2016-08-28,15:00,201608281500,sunday,KF Trepça'89,Drita Gjilan,1,0,1,H,W,L,,,,,,,
kosovo-2016-2017,3,2016-09-07,14:00,201609071400,wednesday,KF Ferizaj,KF Gjilani,1,2,3,A,L,W,,,,,,,
kosovo-2016-2017,3,2016-09-07,14:00,201609071400,wednesday,FK Drenica,Besa Pejë,1,1,2,D,D,D,,,,,,,
kosovo-2016-2017,3,2016-09-07,14:00,201609071400,wednesday,Prishtina KF,KF Hajvalia,3,0,3,H,W,L,,,,,,,
kosovo-2016-2017,3,2016-09-07,14:00,201609071400,wednesday,KF Trepça,KF Liria,1,4,5,A,L,W,,,,,,,
kosovo-2016-2017,3,2016-09-07,14:00,201609071400,wednesday,Drita Gjilan,KF Llapi,0,1,1,A,L,W,,,,,,,
kosovo-2016-2017,3,2016-09-08,14:00,201609081400,thursday,KF Feronikeli,KF Trepça'89,4,1,5,H,W,L,,,,,,,
kosovo-2016-2017,4,2016-09-10,14:00,201609101400,saturday,KF Hajvalia,KF Trepça,1,1,2,D,D,D,,,,,,,
kosovo-2016-2017,4,2016-09-10,14:00,201609101400,saturday,KF Gjilani,FK Drenica,2,0,2,H,W,L,,,,,,,
kosovo-2016-2017,4,2016-09-11,13:00,201609111300,sunday,KF Feronikeli,KF Ferizaj,2,1,3,H,W,L,,,,,,,
kosovo-2016-2017,4,2016-09-11,14:00,201609111400,sunday,KF Trepça'89,KF Llapi,3,0,3,H,W,L,,,,,,,
kosovo-2016-2017,4,2016-09-11,14:00,201609111400,sunday,KF Liria,Drita Gjilan,3,1,4,H,W,L,,,,,,,
kosovo-2016-2017,4,2016-09-11,14:00,201609111400,sunday,Besa Pejë,Prishtina KF,1,1,2,D,D,D,,,,,,,
kosovo-2016-2017,5,2016-09-16,14:00,201609161400,friday,Prishtina KF,KF Gjilani,1,0,1,H,W,L,,,,,,,
kosovo-2016-2017,5,2016-09-17,14:00,201609171400,saturday,FK Drenica,KF Feronikeli,1,2,3,A,L,W,,,,,,,
kosovo-2016-2017,5,2016-09-18,14:00,201609181400,sunday,KF Ferizaj,KF Trepça'89,0,1,1,A,L,W,,,,,,,
kosovo-2016-2017,5,2016-09-18,14:00,201609181400,sunday,KF Trepça,Besa Pejë,1,1,2,D,D,D,,,,,,,
kosovo-2016-2017,5,2016-09-18,14:00,201609181400,sunday,Drita Gjilan,KF Hajvalia,0,1,1,A,L,W,,,,,,,
